,tokens,class
3122,"['aberração', 'adulto', 'impor', 'crianças', 'flácida', 'relação', 'ideologia', 'gênero', 'nada', 'q', 'parece', 'nãoàideologiadegênero']",3.2
3123,"['óbvio', 'acha', 'partido', 'dá', 'corrupção', 'iria', 'dar', 'jeitinho', 'httpstco5eal2klsr2']",-1
3124,"['eduardo', 'lourenço', '“', 'islão', 'sente', 'fraqueza', '”', 'httpstcofsdg7p2wjh']",-1
3125,"['comunicação', 'social', 'portuguesa', 'contabiliza', 'número', 'refugiados', 'recebidos', 'portugal', 'deixa', 'httpstcogrgsyvxea0', 'httpstcozeltqiedu4']",-1
3126,"['austria', 'refugiados', 'iraquianos', 'praticaram', 'estupro', 'coletivos', 'deportados', 'httpstcozvcvo0qgsl']",-1
3127,"['suposto', 'religião', 'critério', 'discriminar', 'refugiados', 'negativa', 'positiva', 'httpstcodflbu7d4ew']",-1
3128,"['situação', 'europa', 'resumida', 'aceitar', 'refugiados', 'lidar', 'risco', 'terroristas', 'infiltrados', 'aceitar', 'taxado', 'xenofóbico']",7.2
3129,"['audiência', 'pública', 'sobre', 'ideologia', 'gênero', 'niteroirj', 'httpstcodftmbltovv']",-1
3130,"['estadao', 'certíssimo', 'ninguém', 'quer', 'pseudoterrorista', 'país', 'inclusive', 'contra', 'refugiados', 'sei', 'pode', 'ter', 'terrorista']",7.2
3131,"['boa', 'tarde', 'brasil', 'sexta', 'feira', 'bebedeira', 'cigarro', 'prostitutas', 'xis', 'bêicon', 'revolver', 'cintura', 'liberado', 'após', 'horário', 'comercial', 'paz']",-1
3132,"['observação', 'quaresma', 'favor', 'substituir', 'xis', 'bêicon', 'peixe', 'frito', 'resto', 'tá', 'tudo', 'liberado', 'obrigado']",-1
3133,"['7', 'pica', 'alemão', 'httpstcoxtzlbuzp99']",-1
3134,"['rt', 'bazert', 'autoridade', 'tributária', 'banco', 'portugal', 'ficar', 'giro', 'finalmente', 'começam', 'perceberse', 'todas', 'trapaças', 'galifõ']",-1
3135,"['rt', 'alexandregarcia', 'brasileira', 'estuprada', 'cada', '11', 'minutos', 'reagimos', 'escandalizamos', 'preocupamos', 'american']",-1
3136,"['redução', 'pena', 'estupro', 'vulnerável', 'retrocesso', 'gigante', 'legislação', 'brasileira', 'primeiro', 'httpstcol6lndyprgl']",-1
3137,"['fazendo', 'parte', 'cenas', 'filme', 'lista', 'schindler', 'impossível', 'emocionar', 'httpstcoynv0rw7cay']",-1
3138,"['rt', 'teresa9teixeira', 'últimas', '30', 'fotos', 'galeria', 'devem', 'prints', 'disto', 'paras', 'fufas', 'juro', 'ahahah']",4.2.1
3139,"['yronikamente', 'benção', 'paulo', 'núncio', 'supervisão', 'banco', 'portugal', 'httpstcozj1f1vxgq6']",-1
3140,"['enfim', 'colocando', 'coisas', 'devidos', 'lugares', 'httpstcooocry7nr03']",-1
3141,"['toda', 'denúncia', 'estupro', 'verdadeirainfelizmente', 'descobrimos', 'issoapós', 'vida', 'suposto', 'agressor', 'ter', 'sido', 'destruída']",-1
3142,"['rt', 'wporfirio', 'marisalobo', 'stf', 'stf', 'supremo', 'tribunal', 'fascista', 'corte', 'q', 'acende', 'vela', 'pra', 'orcrim', 'outra', 'pra', 'marx']",-1
3143,"['rt', 'marisalobo', 'agenda', 'abril', 'seminário', 'sobre', 'ideologia', 'gênerocom', 'certificado', '08', '09', 'abril', 'ariquemesro', 'httpstco9fwpfwgnrv']",-1
3144,"['rt', 'pastormalafaia', 'ñ', 'argumentos', 'debate', 'idéias', 'tenta', 'desqualificar', 'oponente', 'calúnias', 'difamaçõesessa', 'arma', 'd']",-1
3145,"['eca', 'fechou', 'olhos', 'próprio', 'estatuto', 'afirma', 'sexualidade', 'poder', 'ensinada', 'crianças', 'após', 'httpstcosc7tfqt6kb']",-1
3146,"['vitória', 'pais', 'homem', 'responsabilidade', 'direitos', 'sobre', 'gravidez', 'mulherou', 'fez', 'sozinha', 'httpstco7m24ytqdbb']",-1
3147,"['noruega', 'refugiados', 'aceitam', 'apartamentos', 'populares', 'exigem', 'casas', 'httpstco5dfepap5ng']",-1
3148,"['bom', 'dia', 'fazendo', 'campanha', 'justiça', 'caso', 'joão', 'victor', 'joão', 'victor', 'adolescente', '13', 'anos', 'httpstcogdtpq6sbjp']",-1
3149,"['rt', 'tonhodrinks', 'verdade', 'tá', 'todo', 'mundo', 'comemorando', 'realmente', 'aqui', 'rua', 'fizeram', 'churrasco', 'pagode', 'cacete', 'httpstcoqy']",-1
3150,"['ibrags', 'doideira', 'sírioslibaneses', 'vieram', 'pra', 'cá', 'receberam', '1', 'benesses', 'desses', 'refugiados', 'agradeciam']",7.2
3151,"['sexta', 'feira', 'dia', 'beber', 'todas', 'pegar', 'trans', 'trans', 'porte', 'alternativo', 'táxi', 'uber', 'bonde', 'ônibus', 'beber', 'dirija', 'paz']",-1
3152,"['rt', 'teresinhalopes', 'dubai', 'riquíssima', 'recebe', 'bem', 'turistas', 'fé', 'religião', 'muçulmana', 'recebe', 'refugiadosa', 'paris']",-1
3153,"['vegetariano', 'vegano', 'grande', 'bosta', 'fio', 'come', 'carne', 'pra', 'mim', 'gente', 'paz']",11.4
3154,"['es', 'favor', 'vinda', 'refugiados', '—', 'lado', 'sim', 'outro', 'httpstconkbuplcedi']",7.2
3155,"['bela', 'lógica', 'camarada', 'liberalse', 'colocares', 'actores', 'muçulmanos', 'tv', 'vãose', 'juntar', 'isismas', 'hey', 'islão', 'odio']",-1
3156,"['rt', 'tercalivre', 'ui', 'arruinaldo', 'httpstcocwiwfeoirs']",-1
3157,"['olha', 'explosãooo', 'qdo', 'portugal', 'chegar', 'islão', 'httpstconrvde1ti8a']",5.1
3158,"['ibrags', 'navarrospfc', 'obviamente', 'anti', 'refugiados', 'obviamente', 'nao', 'checar', 'fatos', 'google', 'ache', 'fonte', 'confiavel']",7.2
3159,"['“', 'bolsonaro', 'vencerá', 'eleições', '”', 'afirma', 'aécio', 'neves', 'zueira', 'edition', 'ah', 'tá', 'ps', 'assistam', 'final', 'httpstcop2wlv6sr96']",-1
3160,"['rt', 'bolsonarosp', 'acusar', 'racistas', 'águias', 'informar', 'absolvidos', 'mudos', 'entrevistas', 'vivo', 'gravada', 'po']",-1
3161,"['rt', 'editorahumanas', 'amor', 'sexo', 'encontro', 'fátima', 'bernardes', 'pouco', 'ligth']",-1
3162,"['rt', 'paulox36', 'noruega', 'refugiados', 'aceitam', 'apartamentos', 'populares', 'exigem', 'casas', 'httpstco5dfepap5ng']",-1
3163,"['rt', 'davidsonbruno27', 'bolsonaopressor', 'família', 'tradicional', 'assistindo', 'praça', 'bostas', 'httpstcobw3m3cuela']",-1
3164,"['espero', 'dia', 'refugiados', 'comecem', 'aqui', 'sharia', 'httpstcouhswa3hgqn']",7.2
3165,"['justiça', 'feita', 'todos', 'ladrões', 'banqueiros']",-1
3166,"['sexta', '1753', 'tá', 'aberto', 'final', 'semana', 'válido', 'somente', 'trabalhador', 'honesto', 'membro', 'tradicional', 'família', 'br', 'httpstcoanskfvdfei']",-1
3167,"['então', 'socialismo', 'produz', 'refugiados', 'socialismo', 'falha', 'httpstcoe7im31s3cj']",7.2
3168,"['rt', 'olivaldoweiler', 'então', 'socialismo', 'produz', 'refugiados', 'socialismo', 'falha', 'httpstcoe7im31s3cj']",-1
3169,"['belisoinc', 'girlshbo', 'vi', 'ep', 'ontem', 'ainda', 'tô', 'tentando', 'digerir', 'tudo', 'ali']",-1
3170,"['ateu', 'agnóstico', 'grande', 'merda', 'fio', 'acredita', 'jesus', 'nazaré', 'pra', 'mim', 'gente', 'paz']",6.2
3171,"['rt', 'estadohiramico', 'cara', 'entrevistou', 'bolsonarosp', 'ficou', 'igual', 'putinha', 'concordando', 'agora', 'lança', 'legenda', 'canalha', 'arrombado']",-1
3172,"['rt', 'estadohiramico', 'playboy', 'safado', 'fortalece', 'rt']",-1
3173,"['esperar', 'oq', 'cara', 'defende', 'jeanwyllysreal', 'httpstcoojjq4g8j1l']",-1
3174,"['rt', 'minahetero', 'meuamigosecreto', 'gosta', 'ver', 'lésbicas', 'beijando', 'gay', 'aí', 'pecado', 'deus', 'gosta']",4.2.2
3175,"['ritxar', 'bacete', 'afirma', 'mudança', 'porque', 'homens', 'interessados', 'igualdade', 'httpstcoot6o8rajlx', 'elpaisbrasil']",3.1
3176,"['boa', 'noite', 'curtam', 'sexta', 'responsabilidade', 'diga', 'drogas', 'pegar', 'prostituta', 'travesti', 'usar', 'preservativo', 'deus', 'abençoe']",-1
3177,"['atrapalha', 'nada', 'lfponde', 'bolsonaro', 'ia', 'ficar', 'sempre', 'naquela', 'pt', 'psdb', 'pra', 'qm', 'votar', 'presidente', 'httpstcog7jteqrzaw']",-1
3178,"['amstedã', 'prefeito', 'muçulmano', 'contrário', 'londres', 'fez', 'críticas', 'refugiados', 'adaptam', 'httpstcohfy84yswji']",-1
3179,"['abdnsndnns', 'vai', 'sair', 'burca', 'pra', 'mostrar', 'cara', 'quero', 'ninguém', 'encima', 'httpstcodpxdrpu39e']",3.3
3180,"['rt', 'antonio902car', 'então', 'vc', 'acha', 'obrigação', 'receber', 'refugiados', 'estado', 'islâmico', 'né', 'então', 'reclama', 'httpstcodl']",7.2
3181,"['rt', 'edmilsonpapo10', 'fãs', 'fazem', 'selfie', 'bruno', '400', 'intelectuais', 'querem', 'lula', 'presidente', 'entenderam', 'httpstcoyxbn8q046h']",-1
3182,"['adianta', 'porra', 'nenhuma', 'vc', 'ter', 'ido', 'rua', '2016', 'agora', '2018', 'continuar', 'votando', 'psdbptpmdb']",-1
3183,"['rt', 'gabrielplnheiro', 'fhc', 'reinaldo', 'discurso', 'httpstcoxnae2fdnhz']",-1
3184,"['rt', 'acordouacordou', 'dói', 'ouvidos', 'pt', 'farsa', 'manifesto', 'concebido', 'livrar', 'lula', 'cadeia', 'tortura', 'verdade', 'trucida', 'língu']",-1
3185,"['rt', 'tradutoresbr', 'discurso', 'donald', 'trump', 'congresso', 'americano', 'completo', 'httpstcoipbrzf81tv', 'youtube']",-1
3186,"['rt', 'gabrielplnheiro', 'arthur', 'favor', 'sexualização', 'crianças', 'httpstcostiufhwde0']",-1
3187,"['micheltemer', 'mansualmeida', 'mentira', 'brasil', 'dinheiro', 'ajudar', 'refugiados', 'nunca', 'contribuiram', 'centa', 'httpstcovvgsbr3sqf']",-1
3188,"['ain', 'dória', 'indo', 'bem', 'nesse', 'últimos', '2', 'mesesse', 'candidatar', 'presidente', 'psdb', '2018', 'votaria', 'nele', 'httpstco0y3ffpk7bm']",-1
3189,"['hoje', 'tópico', 'vai', 'islão']",-1
3190,"['islão', '5', 'letras', 'bomba', '5', 'letras', 'coincidência']",5.1
3191,"['islão', 'miloele', 'gay', 'católico', 'acima', 'tudo', 'acredita', 'liberdade', 'expressão', 'triggered', 'httpstco3qmmd8kouh']",-1
3192,"['sarahlskarafiol', 'refugiados', 'podem', 'direito', 'aceitalos', 'sendo', 'contra', 'ação', 'hungria']",-1
3193,"['rt', 'roxmo', 'primeiroassedio', 'acho', 'uns', '10', 'anos', 'empregada', 'deixou', 'pegar', 'peitos', 'bom', 'pra', 'cacete']",3.3
3194,"['pagando', 'contas', 'fim', 'httpstcocqzjcvypvg']",-1
3195,"['coitado', 'aposentados', 'vão', 'financiar', 'bosta', 'bolsa', 'família', 'httpstco16a5rayczo']",-1
3196,"['rt', 'alexborges', 'legaliza', 'cobra', 'imposto', 'q', 'diminui', 'crime', 'vc', 'diz', 'q', 'imposto', 'roubo', 'sim', 'então', 'crime', 'aumenta', 'certo']",-1
3197,"['rt', 'rpsantos1970', 'barreirenses', 'podem', 'confiar', 'alguém', 'defende', 'tamanha', 'aberração', 'vamos', 'entregar', 'ps', 'destino', 'municí']",-1
3198,"['emn', 'verdade', 'carlos', 'costa', 'decidiu', 'dar', 'nova', 'oportunidade', 'ricardo', 'salgado', 'consultar', 'maria', 'helena']",-1
3199,"['1', 'brasil', 'assassinato', 'porque', 'muita', 'arma', 'porque', 'bandido', 'desarmamento']",-1
3200,"['agnaldoregojr', '2', 'fato', 'cidadão', 'bem', 'passar', 'portar', 'arma', 'transformará', 'bandido', 'crime', 'questão', 'índole']",-1
3201,"['rt', 'alexborges', 'problema', 'mundo', 'brancos', 'velhos', 'europeus', 'raiva', 'diz', 'militante', 'ideologia', 'criada', 'branco', 'velho', 'euro']",-1
3202,"['poucos', 'vamos', 'acabando', 'tentativa', 'destruir', 'democraciaforacomunismo', 'httpstcolgkb7vjmjn']",-1
3203,"['menina', 'veste', 'menina', 'naoaideologiadegenero', 'httpstcolrrht2duq0']",3.3
3204,"['lavelas', 'sporting', 'vai', 'descer', 'divisão']",-1
3205,"['rt', 'mocedumcabreste', 'champô', 'ganhas', 'caspa', 'ganhas', 'oleosidade', 'ganhas', 'pontas', 'espigadas', 'ganhas', 'nada', 'httpstcosd']",-1
3206,"['tentam', 'derrubare', 'deus', 'dá', 'trabalhotenho', 'agenda', 'pra', '2018', 'jáeita', 'glória']",-1
3207,"['rt', 'gabrielplnheiro', 'cara', 'vai', 'responsável', 'diplomacia', 'brasil', 'eua', 'httpstcovcybhijmro']",-1
3208,"['rt', 'gabrielplnheiro', 'perguntar', 'ofende', 'ninguém', 'ué', 'httpstcomgbr9irigy']",-1
3209,"['gabrielplnheiro', 'faço', 'pra', 'passar', 'conteudo']",-1
3210,"['rt', 'bolsonarosp', 'audiência', 'custódia', 'preso', 'esculhamba', 'juiz', 'tudo', 'certo', 'porque', 'desacato', 'liberdade', 'expressão', 'crime', 'https']",-1
3211,"['transposição', 'rio', 'francisco', 'obra', 'merda', 'custou', 'bilhões', 'enriqueceu', 'empreiteiros', 'petistas', 'httpstcoliqpsfwoux']",-1
3212,"['cn', 'fotos', 'brancos', 'refugiados', 'dão', 'likes', 'fb', 'fazem', 'carneirada', 'derramar', 'muitas', 'lágrimas', 'crocodilo', 'interesse', 'neles']",-1
3213,"['amndawilczek', 'cara', 'mandou', 'tirar', 'colar', 'relógio', 'mandaram', 'tirar', 'foto', 'burca', 'porque', 'lá']",-1
3214,"['2200', 'jairbolsonaro', 'tá', 'agora', 'httpstco6iacmfsflz']",-1
3215,"['movimento', 'levar', 'hashtag', 'racharlenhapreta', 'trend', 'twitter', 'começou', 'hoje', 'porto', 'httpstcorpeuu5b01l']",-1
3216,"['giovannaaramoss', 'então', 'pra', 'falar', 'sírios', 'refugiados', 'sírio', 'refugiado', 'juro', 'gastação']",-1
3217,"['srdeabo', 'rj', 'moleque', 'herói']",-1
3218,"['atualização', 'semanal', 'juntese', 'mim', 'aqui', 'httpstcotufuwtgq8x', 'httpstcoso5bytrgrk']",-1
3219,"['devemos', 'iniciar', 'investigação', 'sobre', 'senschumer', 'elos', 'rússia', 'putin', 'total', 'hipócrita', 'httpstcoeirsqae0io']",-1
3220,"['devemos', 'melhorar', 'sistema', 'educacional', 'crianças', 'pra', 'tornar', 'américa', 'grande', 'novamente', 'dia', 'maravilhoso', 'httpstcoi9kjbcm5nj']",-1
3221,"['através', 'deste', 'ordeno', 'segunda', 'investigação', 'subsequente', 'schumer', 'pelosi', 'negligência', 'sobre', 'httpstcoezfxvhzs3r']",-1
3222,"['frança', 'conseguiu', 'sendo', 'fraterna', 'solidária', 'porque', 'refugiados', 'vão', 'arábia', 'saudita', 'httpstcojwm0qimicq']",7.2
3223,"['rt', 'marisalobo', 'menina', 'veste', 'menina', 'naoaideologiadegenero', 'httpstcolrrht2duq0']",3.2
3224,"['pessoas', 'ruivas', 'onde', 'habitam']",-1
3225,"['rt', 'editorahumanas', 'filho', 'gay', 'duplamente', 'presente', 'pra', 'precisar', 'expor', 'pra', 'chamar', 'atenção']",4.2.2
3226,"['rt', 'editorahumanas', 'pai', 'trata', 'mal', 'vc', 'gay', 'pai', 'trata', 'mal', 'pq', 'vc', 'tá', 'desempregado', '30', 'anos', 'dançando', 'pop', 'quarto', 'c']",4.2.2
3227,"['pensava', 'q', 'cena', 'n', 'sentirem', 'minimamente', 'atraídas', 'raparigas', 'entanto', 'quererem', 'entrar', 'mundo', 'fufas', 'n', 'moda']",4.2.1
3228,"['adoro', 'católicos', 'lembram', 'bíblia', 'deus', 'serem', 'homofóbicos', 'islão', 'religião', 'violência']",-1
3229,"['nazistas', 'únicos', 'personagens', 'preconceituosos', 'brasil', 'pessoas', 'públicas', 'delataram', 'judeus', 'refugiados']",-1
3230,"['tonhodrinks', 'vai', 'questionamento', 'tonho', 'iam', 'comportar', 'igual', 'refugiados', 'cubanos', 'flórida']",7.2
3231,"['uolnoticias', 'refugiados', 'islamicos', 'vão', 'dar', 'espaço', 'dubai', 'terra', 'querem', 'feio', 'estranhosemnome']",-1
3232,"['acordado', 'sábado', 'manhã', 'separa', 'povo', 'honesto', 'trabalhador', 'vagabundos', 'drogados', 'corruptos', 'bom', 'dia', 'brasil', 'paz']",-1
3233,"['emirados', 'árabes', 'querem', 'ir', 'marte', 'construir', 'dubai', 'lá', '2117', 'uol', 'usam', 'grana', 'ajudar', 'refugiados', 'irmãos']",-1
3234,"['deves', 'achar', 'q', 'mundo', 'gira', 'volta', '7bilhoes', 'planeta', 'terra', 'tudo', 'oq', 'falo', 'ti']",-1
3235,"['tô', 'beira', 'piscina', 'pessoa', 'vem', 'perguntar', 'tô', 'biquíni', 'tô', 'po', 'tô', 'burca']",-1
3236,"['esqueçam', 'hashtag', 'racharlenhapreta', 'httpstcopqvcgckrwe']",-1
3237,"['obrigado', 'porto', 'hoje', 'seguimos', 'aveiro', 'teatro', 'gretua', '22h00', 'overdosedetourette', 'ontheroad', 'racharlenhapreta', 'httpstcomtul25wiav']",-1
3238,"['rt', 'amariemachado', 'overdose', 'tourete', 'bom', 'hoje', 'porto', 'racharlenhapreta']",-1
3239,"['rt', 'pacheco0o', 'sei', 'feeling', 'nunca', 'fecho', 'porta', 'racharlenhapreta', 'overdosedetourette']",-1
3240,"['rt', 'joanalsampaio', 'ontem', 'espetáculo', 'caralho', 'dizer', 'overdosedetourette']",-1
3241,"['noite', 'terrível', 'sonhei', 'votado', 'chapa', 'dilma', 'temer', 'ajudado', 'eleger', 'quadrilha', 'acordei', 'aliviado', 'pesadelo']",-1
3242,"['problema', 'islão', 'etnia', 'sim', 'ideologia', 'visa', 'destruir', 'cristianismo', 'referi', 'f', 'httpstcomrmifkbolt']",-1
3243,"['votei', 'psdc', '27', 'eymael', 'democrata', 'cristão', 'zero', 'citações', 'lava', 'jato', 'consciência', 'tranquila', 'exemplo', 'dignidade']",-1
3244,"['rt', 'joaquinvoltou', 'noite', 'terrível', 'sonhei', 'votado', 'chapa', 'dilma', 'temer', 'ajudado', 'eleger', 'quadrilha', 'acordei', 'aliviado']",-1
3245,"['triste', 'cerveja', 'boa', 'pacaraio', 'httpstco9u4hsoechl']",-1
3246,"['sportinguistashj', 'n', 'esqueçam', 'votar', 'bruno', 'carvalho', 'mundo', 'd', 'futebol', 'principalmente', 'mundo', 'comédiaprecisam', '4', 'anos', 'disto']",-1
3247,"['rt', 'paulobriani', 'problema', 'islão', 'etnia', 'sim', 'ideologia', 'visa', 'destruir', 'cristianismo', 'referi', 'futuro']",-1
3248,"['jesusestávoltando', 'duvido', 'máximo', 'manda', 'meteoro', 'httpstcootputlfssg']",-1
3249,"['ii', 'rapaz', 'sai', 'homem', 'gabrielpgd23']",3.1
3250,"['primeiro', 'encontro', 'jeff', 'sessions', 'emb', 'russo', 'organizado', 'governo', 'obama', 'programa', 'educacional', 'pa', 'httpstcoao0iyrt7re']",-1
3251,"['ibra', 'finazzi', 'rabo', 'cavalo']",-1
3252,"['terrível', 'acabo', 'descobrir', 'obama', 'grampeou', 'telefone', 'trump', 'tower', 'pouco', 'antes', 'vitória', 'nada', 'encontra', 'httpstco7q8lzrr9q9']",-1
3253,"['soube', 'agora', 'embaixador', 'russo', 'encontrou', 'jeff', 'sessions', 'visitou', 'obama', 'casa', 'branca', '22', 'vezes', '4', 'veze', 'httpstcojqepljse3w']",-1
3254,"['legal', 'pra', 'presidente', 'grampear', 'corrida', 'presidencial', 'antes', 'eleição', 'negado', 'tribunais', 'hoje', 'mai', 'httpstcouuhy8amfcr']",-1
3255,"['aposto', 'bom', 'advogado', 'podia', 'criar', 'bom', 'argumento', 'fato', 'presidente', 'obama', 'grampear', 'telefones', 'outu', 'httpstcovoacdftdaq']",-1
3256,"['quão', 'baixo', 'obama', 'pra', 'grampear', 'telefones', 'durante', 'processo', 'eleitoral', 'sagrado', 'nixonwatergate', 'car', 'httpstcozxe4ilta1b']",-1
3257,"['httppocrl', 'nevermindbfh', 'fufas', 'fofas', 'ehhehehe']",4.2.1
3258,"['arnold', 'schwarzenegger', 'pediu', 'pra', 'sair', 'aprendiz', 'demitido', 'fraco', 'ridículo', 'ibope', 'mim', 'tr', 'httpstco3jktyzoxwj']",-1
3259,"['ué', 'turma', 'defende', 'marginal', 'revoltado', 'pessoal', 'tirando', 'sélfi', 'goleiro', 'bruno', 'então', 'guerreiro', 'povo', 'merece', '2ª', 'chance']",-1
3260,"['jesusestávoltando', 'profecias', 'cumprindo', 'gente', 'querendo', 'dominar', 'mundo', 'pra', 'trazer', 'paz', 'através', 'socialismo', 'islão', 'dominando']",-1
3261,"['defendendo', 'brancas', 'louras', 'condenando', 'negro', 'racismo', 'httpstcoqkdhmdyor0']",1.3
3262,"['rt', 'joaquinvoltou', 'defendendo', 'brancas', 'louras', 'condenando', 'negro', 'racismo', 'httpstcoqkdhmdyor0']",1
3263,"['rt', 'humbertoreisjr', 'pátria', 'educadora', 'pesquisa', 'internacional', 'revela', 'brasil', '3º', 'país', 'ignorante', 'mundo', 'httpstcoxpgwghnnnk']",-1
3264,"['rt', 'joaquinvoltou', 'ué', 'turma', 'defende', 'marginal', 'revoltado', 'pessoal', 'tirando', 'sélfi', 'goleiro', 'bruno', 'então', 'guerreiro', 'povo', 'n']",-1
3265,"['rt', 'leumasamil', '20', 'anos', 'odebrecht', 'pagou', 'propina', 'farc', 'httpstcof5oggk7eo9']",-1
3266,"['dilmabr', 'refrescando', 'memória', 'esqueceu', 'fez', '100', 'reuniões', 'odebrecht', 'httpstcovnc15esmhf']",-1
3267,"['rt', 'jairbolsonaro', 'pequeno', 'resumo', 'sobre', 'alguns', 'assuntos', 'inocentes', 'fazem', 'questão', 'dizer', 'tocamos', 'abraço', 'todos', 'https']",-1
3268,"['rt', 'editorahumanas', 'maior', 'verdade', 'ruas', 'httpstcojbweyapmna']",-1
3269,"['rt', 'editorahumanas', 'vagabunda', 'demais', 'httpstco22g0mhrxxq']",-1
3270,"['rt', 'trumpnervoso', 'soupobremas', 'juízo', 'voto', 'lula']",-1
3271,"['clasarin', 'estadao', 'obama', 'grampeou', 'dilma', 'vc', 'tá', 'chamando', 'trump', 'louco']",-1
3272,"['rt', 'chrisbranco', 'joaquinvoltou', 'amor', 'httpstcol1vrsxkiye']",-1
3273,"['assim', 'faze', 'vamos', 'fazer', 'mesma', 'ação', 'brasil', 'comecem', 'compartilhando', 'deixando', 'insatisfação', 'httpstcoy97xru3eer']",-1
3274,"['comece', 'apoio', 'cinema', 'rejeitou', 'belaeafera', 'compartilhando', 'deixando', 'repúdio', 'httpstcokxertyjh3x']",-1
3275,"['jesus', 'voltando', 'aílutando', 'ver', 'melhorquem', 'poderoso', 'temmais', 'estrela', 'httpstcoowqlt9cu48']",-1
3276,"['parabéns', 'notícia', 'sobre', 'desconstrução', 'filme', 'bela', 'feranosso', 'apoio', 'irrestrito', 'casal', 'donos', 'httpstcoicaxvlekd3']",-1
3277,"['rt', 'duduacgsfc', 'imprensa', 'viva', 'lula', 'dilma', 'credenciaram', 'marcelo', 'odebrecht', 'assaltar', 'petrobras', 'revela', 'justiça', 'americana', 'httpstco3z']",-1
3278,"['libdep', 'pegar', 'refugiados', 'querem', 'né']",-1
3279,"['boa', 'tarde', 'moçada', 'qualé', 'boa', 'sabadão', 'bebedera', 'estudar', 'churrasco', 'trabalhar', 'armas', 'fogo', 'igreja', 'prostitutas', '1600', 'linense', 'x', 'novorizontino']",-1
3280,"['identifiquei', 'estagiário', 'ontem', 'noite', 'acessou', 'perfil', 'reserva', 'jqteixeira', 'embriagado', 'escreveu', 'asnei', 'httpstconauwrqyped']",-1
