,tokens,class
2379,"['para', 'o', 'pessoal', 'que', 'não', 'conhece', 'muito', 'o', 'futebol', 'europeu', 'citi', 'x', 'mônaco', 'seria', 'uma', 'espécie', 'de', 'marília', 'x', 'oeste', 'aqui', 'no', 'brasil', 'casadachampions']",-1
2380,"['ioen', 'parabéns', 'brou', 'menina', 'é', 'bom', 'demais']",3.3
2381,"['o', 'cara', 'promove', 'e', 'celebra', 'o', 'assassinato', 'de', 'bebês', 'indefesos', 'no', 'ventre', 'da', 'mãe', 'não', 'existe', 'grau', 'maior', 'de', 'podridão', 'se', 'httpstcoosy9bwcj6l']",-1
2382,"['gravidez', 'surpresa', 'não', 'existe', 'bota', 'o', 'piupiu', 'na', 'perereca', 'sem', 'proteção', 'e', 'quer', 'ganhar', 'o', 'que', 'um', 'aifone', '7', 'pra', 'ela', 'e', 'um', 'pleisteichon', '4', 'pra', 'ele']",-1
2383,"['não', 'se', 'passa', 'nada', 'na', 'suécia', 'realdonaldtrump', 'httpstcodb682wobjk', 'sweden', 'renovarportugal', 'pnr']",-1
2384,"['na', 'suécia', 'está', 'tudo', 'bem', 'não', 'é', 'sweden', 'pnr', 'refugees', 'fakenews', 'realdonaldtrump', 'httpstcoy3sap1tutw']",-1
2385,"['as', 'supostas', 'revoltas', 'nas', 'cidades', 'natais', 'de', 'alguns', 'republicanos', 'são', 'na', 'verdade', 'em', 'muitos', 'casos', 'premeditadas', 'por', 'at', 'httpstcopc6isollyp']",-1
2386,"['rt', 'myrull0', 'filha', 'da', 'maria', 'do', 'rosario', 'x', 'filhos', 'do', 'jair', 'bolsonaro', 'em', 'quem', 'tu', 'confia', 'pra', 'dar', 'conselho', 'de', 'com']",-1
2387,"['rt', 'ajulysantos', 'se', 'você', 'não', 'acha', 'isso', 'lindo', 'se', 'você', 'não', 'acha', 'isso', 'arte', 'vc', 'é', 'muito', 'fascista', 'httpstcovhkdjqsvsm']",-1
2388,"['rt', 'v1jju', 'existem', 'dois', 'tipos', 'de', 'homem', 'httpstcosd4jfxgoh5']",-1
2389,"['rt', 'maathbz', '13', 'anos', 'mãe', 'finalmente', 'minha', 'menstruação', 'veio', 'larga', 'de', 'ser', 'besta', 'tu', 'furou', 'o', 'cu', 'no', 'prego', 'da', 'cadeira', 'wagner']",-1
2390,"['“', 'apropriação', 'de', 'culturas', 'árabes', 'não', 'é', 'moda', 'é', 'pacto', 'narcísico', '”', 'by', 'metaforicagabi', 'httpstcohl8dkqprym']",-1
2391,"['não', 'se', 'iludam', 'um', 'dia', 'isto', 'chegará', 'portugal', 'só', 'votando', 'pnr', 'se', 'vai', 'evitar', 'esta', 'invasão', 'refugiadospt', 'httpstcohyjexlphm3']",-1
2392,"['prisão', 'de', 'caxias', 'ligou', 'para', 'o', '112', 'quando', 'detectou', 'fuga', 'dos', 'chilenos', 'foi', 'uma', 'sorte', 'não', 'terem', 'mandado', 'a', 'psp', 'cercar', 'a', 'praça', 'do', 'chile']",-1
2393,"['estocolmo', 'capital', 'das', 'violações', 'as', 'mulheres', 'andam', 'com', 'medo', 'e', 'mudam', 'hábitos', 'de', 'vida', 'welcome', 'rapefugees', 'httpstcobxsrvriknc']",7.2
2394,"['e', 'este', 'livro', 'existe', 'a', 'muito', 'tempo', 'vejam', 'como', 'eles', 'escolhem', 'a', 'dedo', 'material', 'para', 'desconstruir', 'a', 'identidade', 'e', 'a', 'httpstco18fi44ei7d']",-1
2395,"['rt', 'gabrielplnheiro', 'liberal', 'demais', 'mbl', 'entrou', 'na', 'política', 'na', 'velha', 'política', 'httpstcofw4rnphuer']",-1
2396,"['okiamxico', 'refugees', 'refugiadospt', 'sim', 'num', 'país', 'à', 'data', 'já', 'cheio', 'de', 'muçulmanos', 'hoje', 'está', 'bem', 'pior']",-1
2397,"['rt', 'brasilfotos', 'vendo', 'sua', 'popularidade', 'despencar', 'e', 'a', 'debandada', 'de', 'seus', 'seguidores', 'reinaldo', 'azevedo', 'agora', 'afaga', 'a', 'esquerda', 'para', 'ver', 'se', 'co']",-1
2398,"['mulherão', 'da', 'porra', 'véio', 'httpstcootxnhf2jas']",-1
2399,"['quanta', 'irresponsabilidade', 'deve', 'ter', 'matado', 'a', 'família', 'de', 'desgosto', 'httpstcoguzzdgqlcx']",-1
2400,"['simplesmente', 'maravilhosanikki', 'haley', 'exgovernadora', 'da', 'carolina', 'do', 'sul', 'e', 'nova', 'representante', 'americana', 'nas', 'nações', 'httpstcoit2nw82cof']",-1
2401,"['o', 'que', 'é', 'intervenção', 'cívico', 'militareste', 'vídeo', 'me', 'fez', 'pensar', 'httpstco8l06qy07kq']",-1
2402,"['só', 'vou', 'falar', 'uma', 'coisa', 'sobre', 'o', 'rep', 'keith', 'ellison', 'em', 'sua', 'luta', 'para', 'liderar', 'o', 'cnd', 'foi', 'ele', 'quem', 'antecipou', 'de', 'antemã', 'httpstcondiuxdagnj']",-1
2403,"['me', 'diverti', 'muito', 'no', 'tour', 'smithsoniano', 'do', 'museu', 'nacional', 'da', 'história', 'e', 'cultura', 'afro', 'americana', 'um', 'grande', 'trabalho', 'de', 'httpstcotrvvmimnh5']",-1
2404,"['rt', 'tonhodrinks', 'essa', 'mulher', 'é', 'foda', 'demais', 'ela', 'deveria', 'ser', 'exemplo', 'pra', 'todas', 'as', 'mulheres', 'no', 'mundo', 'httpstco5df30ionxx']",-1
2405,"['rt', 'saoblack', 'extra', 'achei', 'a', 'filha', 'da', 'maria', 'do', 'rosario', 'bbb', 'httpstcoyrtg6sfaml']",-1
2406,"['joana', 'maranhão', 'maranhão', 'maranhão', 'só', 'perde', 'na', 'piscina', 'melhor', 'fazer', 'textão', 'veja']",-1
2407,"['rt', 'diogorpitta', 'deus', 'seja', 'louvado', 'httpstcoxlyxpgsszh']",-1
2408,"['fechem', 'o', 'judiciário', 'brasileiro', 'falar', 'a', 'verdade', 'agora', 'dá', 'multa', 'paíspiada', 'httpstcotxhzac1e4f']",-1
2409,"['os', 'bebés', 'adoptados', 'são', 'c', 'os', 'telemóveis', 'novos', 'qd', 'os', 'vamos', 'buscar', 'desesperamos', 'se', 'os', 'deixamos', 'cair', 'qd', 'vemos', '1', 'defeitoabrimos', 'conta', 'no', 'olx']",-1
2410,"['rt', 'ajulysantos', 'não', 'concordo', 'em', 'usar', 'familiares', 'para', 'atacar', 'adversários', 'políticos', 'porém', 'uma', 'bandeira', 'da', 'mariadorosario', 'é', 'a', 'educação', 'dos']",-1
2411,"['pode', 'vir', 'para', 'o', 'brasil', 'que', 'ajudo', 'a', 'divulgar', 'e', 'trabalho', 'de', 'voluntária', 'httpstco5mziqbjrjr']",-1
2412,"['entenderam', 'porque', 'essa', 'presidenta', 'deveria', 'ser', 'cassadavivíamos', 'no', 'conto', 'do', 'vigário', 'a', 'mentirosa', 'compulsiva', 'httpstcottjtxqbjr3']",-1
2413,"['conservadores', 'são', 'os', 'melhores', 'httpstcosqkvtdexat']",-1
2414,"['alexandres', 'de', 'morais', 'é', 'novo', 'ministro', 'do', 'stf', 'somente', '13', 'senadores', 'votaram', 'contra', 'ele', '13', 'pessoalkkkk', 'httpstcoaa4a555zlp']",-1
2415,"['essa', 'foi', 'longe', 'agora', 'kkkkkk', 'httpstcoikdtxar5fo']",-1
2416,"['acho', 'que', 'agora', 'ela', 'se', 'perdeu', 'de', 'vezkkkkkkkkk', 'que', 'dó', 'httpstcogt6t4iryyv']",-1
2417,"['andei', 'lendo', 'aqui', 'na', 'rede', 'social', 'que', 'o', 'sr', 'anda', 'engolindo', 'muita', 'coisa', 'ultimamente', 'o', 'que', 'importa', 'é', 'ser', 'feliz', 'abraço', 'pecesiqueira', 'paz']",-1
2418,"['filmes', 'pornôs', 'masturbação', 'e', 'puteiro', 'obrigado', 'pelo', 'pergunta', 'sophiaabrahao', 'httpstcogwf1e0ej3u']",-1
2419,"['de', 'politicamente', 'incorreto', 'ao', 'correto', 'felipe', 'neto', 'se', 'enquadrou', 'na', 'moda', 'atual', 'do', 'p', 'correto', 'para', 'ganhar', 'grana', 'dos', 'o', 'httpstcokvwjsyrl8f']",-1
2420,"['felipe', 'neto', 'era', 'foda', 'em', 'meados', 'de', '200920102011', 'mandava', 'bem', 'no', 'humor', 'negro', 'virou', 'um', 'personagem', 'bicha', 'pra', 'ganhar', 'money', 'da', 'gayzada']",4.2.2
2421,"['é', 'caminhão', 'que', 'atropela', 'e', 'outras', 'abobrinhas', 'que', 'a', 'mídia', 'solta', 'mídia', 'suja', 'comprada', 'sem', 'credibilidade', 'nenhuma', 'httpstco5flrj7k0yt']",-1
2422,"['rt', 'joaquinvoltou', 'quanta', 'irresponsabilidade', 'deve', 'ter', 'matado', 'a', 'família', 'de', 'desgosto', 'httpstcoguzzdgqlcx']",-1
2423,"['agora', 'vc', 'pensa', 'uma', 'cidadã', 'que', 'não', 'cuida', 'da', 'sua', 'própria', 'filha', 'querer', 'impor', 'em', 'sala', 'de', 'aula', 'o', 'que', 'deve', 'ser', 'ensinado', 'ao', 'meu', 'filho', 'um', 'absurdo']",-1
2424,"['tá', 'certa', 'a', 'maria', 'do', 'corsário', 'tem', 'que', 'processar', 'esse', 'cachorro', 'safado', 'que', 'roubou', 'o', 'cigarrinho', 'da', 'sua', 'inocente', 'filha', 'httpstcojacuztm7i6']",-1
2425,"['filha', 'zé', 'droga', 'exmarido', 'traficante', 'cunhado', 'pedófilo', 'essa', 'são', 'as', 'pessoas', 'que', 'rodeiam', 'mariadorosario', 'deputada', 'q', 'httpstcopkysqkqdje']",-1
2426,"['dizer', 'que', 'cu', 'não', 'reproduz', 'pra', 'social', 'media', 'do', 'twittermediabr', 'é', 'ser', 'homofóbico', 'gayzada', 'ta', 'com', 'o', 'cu', 'ardendo', 'de', 'pisc', 'httpstco92x3hn2vt9']",4.2.2
2427,"['helderrocha16', 'eu', 'só', 'disse', 'que', 'cu', 'não', 'reproduz', 'não', 'disse', 'que', 'pessoas', 'são', 'obrigadas', 'a', 'reproduzir']",-1
2428,"['chagaluccas', 'helderrocha16', 'em', 'vez', 'de', 'punir', 'um', 'cara', 'por', 'falar', 'isso', 'em', 'rede', 'nacional', 'seria', 'melhor', 'punir', 'todos', 'os', 'agressores', 'não', 'concorda']",-1
2429,"['chagaluccas', 'helderrocha16', 'nada', 'justifica', 'uma', 'agressão', 'a', 'homossexuaise', 'homossexuais', 'se', 'matam', 'entre', 'si', 'por', 'ponto', 'de', 'drogacrimes', 'passionais']",-1
2430,"['há', 'uma', 'nova', 'esperança', 'para', 'aqueles', 'que', 'já', 'não', 'conseguem', 'esconder', 'mais', 'dinheiro', 'no', 'panamá', 'a', 'nasa', 'acabou', 'de', 'descobrir', '7', 'novos', 'planetas']",-1
2431,"['helderrocha16', 'chagaluccas', 'nunca', 'disse', 'q', 'héteros', 'são', 'santos']",-1
2432,"['chagaluccas', 'helderrocha16', 'vi', 'na', 'página', 'de', 'um', 'gayñ', 'estou', 'generalizandoquero', 'dizer', 'q', 'gays', 'não', 'morrem', 'pelo', 'simples', 'fato', 'de', 'ser', 'gay', 'apenas']",-1
2433,"['helderrocha16', 'mas', 'eu', 'não', 'disse', 'q', 'são', 'santos', 'héteros', 'tb', 'matam', 'traí', 'furta', 'pessoas', 'assim', 'merecem', 'pagar', 'pelos', 'crimes', 'tá', 'bom', 'assim']",-1
2434,"['serão', 'necessários', 'quase', '40', 'anosluz', 'p', 'chegar', 'aos', 'novos', 'planetas', 'descobertos', 'pela', 'nasa', 'se', '1', 'mês', 'de', 'luz', 'já', 'é', 'uma', 'fortuna', 'imaginem', '40', 'anos']",-1
2435,"['helderrocha16', 'chagaluccas', 'caso', 'de', 'um', 'não', 'eu', 'vejo', 'na', 'tv', 'tb', 'como', 'os', 'gays', 'morrem', 'por', 'puro', 'ciume', 'do', 'companheiro']",4.2.2
2436,"['helderrocha16', 'chagaluccas', 'ñ', 'sãoe', 'isso', 'é', 'injustose', 'eu', 'tiver', 'filho', 'gay', 'transetceu', 'não', 'expulsaria', 'eu', 'fui', 'expulsa', 'de', 'casa', 'e', 'sou', 'hétero']",-1
2437,"['helderrocha16', 'chagaluccas', 'isso', 'foi', 'crime', 'podese', 'dizer', 'de', 'homofobia', 'e', 'isso', 'é', 'um', 'absurdo']",-1
2438,"['helderrocha16', 'chagaluccas', 'isso', 'é', 'um', 'absurdo', 'tb']",-1
2439,"['helderrocha16', 'chagaluccas', 'eu', 'tb', 'fui', 'expulsa', 'pelo', 'meu', 'padrasto', 'e', 'ele', 'não', 'me', 'deu', 'nenhum', 'motivo', 'eu', 'simplesmente', 'tive', 'q', 'sair', 'de', 'casa']",-1
2440,"['helderrocha16', 'chagaluccas', 'caras', 'foi', 'bom', 'falar', 'com', 'vcs', 'mas', 'eu', 'preciso', 'sair', 'valeu', 'pela', 'conversa']",-1
2441,"['o', 'jeanwyllysreal', 'é', 'tão', 'lixo', 'que', 'está', 'acusando', 'o', 'jairbolsonaro', 'de', 'ser', 'o', 'mandante', 'da', 'exposição', 'da', 'filha', 'da', 'maria', 'do', 'rosário']",-1
2442,"['a', 'própria', 'culpada', 'pela', 'exposição', 'é', 'a', 'filha', 'da', 'maria', 'do', 'rosário', 'que', 'postava', 'fotos', 'com', 'drogas', 'e', 'nudes', 'em', 'seu', 'próprio', 'instagram']",-1
2443,"['msjuh', 'e', 'onde', 'a', 'espécie', 'humana', 'se', 'reproduz', 'no', 'saco', 'ou', 'no', 'útero']",-1
2444,"['rt', 'juliachamorro8', 'expressoepoca', 'a', 'propria', 'filha', 'de', '16', 'anos', 'que', 'se', 'expõe', 'na', 'internet', 'bebada', 'drogada', 'e', 'semi', 'nua', 'se', 'acionar', 'a', 'pf', 'é', 'capa']",-1
2445,"['desconfio', 'que', 'a', 'nasa', 'só', 'não', 'anunciou', 'ter', 'descoberto', 'vida', 'num', 'dos', '7', 'planetas', 'com', 'receio', 'que', 'o', 'trump', 'mandasse', 'construir', 'outro', 'muro']",-1
2446,"['msjuh', 'capitalismoop', 'o', 'q', 'levy', 'quis', 'dizer', 'é', 'se', 'um', 'homem', 'ejacular', 'no', 'cu', 'não', 'acontece', 'nadase', 'ejacular', 'no', 'canal', 'vaginal', 'é', 'capaz', 'd', 'reproduzir']",-1
2447,"['rt', 'ajulysantos', 'levy', 'fidelix', 'pode', 'pagar', '25', 'trilhões', 'e', 'o', 'aparelho', 'excretor', 'vai', 'continuar', 'igual']",-1
2448,"['rt', 'anncarolfdiniz', 'tem', 'gente', 'comemorando', 'que', 'levy', 'fidelix', 'foi', 'multado', 'estão', 'achando', 'que', 'isso', 'vai', 'fazer', 'o', 'aparelho', 'excretor', 'começar', 'a', 'rep']",-1
2449,"['rt', 'ninguemanyone', 'com', 'todo', 'respeito', 'no', 'dia', 'que', 'sair', 'uma', 'criança', 'pelo', 'mesmo', 'lugar', 'de', 'onde', 'saem', 'as', 'fezes', 'dos', 'humanos', 'o', 'levy', 'fidelix', 'pod']",-1
2450,"['rt', 'fabioiwa', 'quem', 'aplaude', 'a', 'decisão', 'da', 'justiça', 'que', 'condenou', 'levy', 'fidelix', 'por', 'homofobia', 'não', 'entende', 'nada', 'sobre', 'ditadura', 'e', 'muito', 'menos', 'sobr']",-1
2451,"['rt', 'pauloap', 'youtuber', 'cospe', 'na', 'boca', 'do', 'gato', 'ongs', 'se', 'indignam', 'fazem', 'campanha', 'filha', 'da', 'deputada', 'do', 'pt', 'coloca', 'maconha', 'na', 'boca', 'do', 'cachorro']",-1
2452,"['rt', 'ajulysantos', 'o', 'maior', 'ato', 'feminista', 'de', '2017', 'até', 'o', 'momento', 'foi', 'o', 'de', 'marine', 'le', 'pen', 'se', 'recusando', 'a', 'se', 'curvar', 'as', 'imposições', 'machistas', 'islâmi']",-1
2453,"['reação', 'da', 'esquerda', 'quando', 'o', 'fotografo', 'invadiu', 'a', 'privacidade', 'do', 'jairbolsonaro', 'e', 'do', 'bolsonarosp', 'ok', 'hahahha', 'fascistas', 'e', 'etc']",-1
2454,"['levy', 'fidelix', 'cu', 'de', 'mulher', 'reproduz', 'não', 'caso', 'encerrado']",-1
2455,"['rt', 'toiaos', 'inesbolsonaro', 'por', 'tras', 'do', 'twitter', 'só', 'tem', 'maconheiro', 'eles', 'fazem', 'de', 'tudo', 'pra', 'tirar', 'os', 'reaças', 'do', 'site']",-1
2456,"['levy', 'fidelix', 'cu', 'de', 'homem', 'trans', 'e', 'cisde', 'gayde', 'mulher', 'trans', 'e', 'cisde', 'lésbicade', 'náobináriofluído', 'etc', 'reproduz', 'não', 'absolvido']",-1
2457,"['msjuh', 'capitalismoop', 'cadeia', 'onde', 'vc', 'viu', 'isso']",-1
2458,"['quem', 'estupra', 'ou', 'mata', 'é', 'vítima', 'da', 'sociedade', 'quem', 'dá', 'share', 'em', 'post', 'público', 'de', 'mídia', 'social', 'é', 'criminoso', 'tem', 'algo', 'muito', 'errado', 'aí']",-1
2459,"['muitas', 'pessoas', 'não', 'sabem', 'que', 'mais', 'de', '20', 'dos', 'cidadãos', 'israelenses', 'são', 'palestinos', 'eles', 'vivem', 'dentro', 'do', 'estado', 'httpstcouxf0u75rjm']",-1
2460,"['rt', 'nostrendsbrasil', '“', 'filha', 'de', 'petista', 'posta', 'foto', 'em', 'que', 'coloca', 'maconha', 'na', 'boca', 'de', 'cachorro', '”', 'httpstcoim7rd0dg4f', 'httpstcoaqzcr']",-1
2461,"['rt', 'joaquinvoltou', 'tá', 'certa', 'a', 'maria', 'do', 'corsário', 'tem', 'que', 'processar', 'esse', 'cachorro', 'safado', 'que', 'roubou', 'o', 'cigarrinho', 'da', 'sua', 'inocente', 'filha', 'paz']",-1
2462,"['msjuh', 'capitalismoop', 'ent', 'que', 'vc', 'se', 'expressasse', 'direito']",-1
2463,"['pela', 'primeira', 'vez', 'esta', 'época', 'um', 'jogador', 'do', 'porto', 'foi', 'expulso', 'aposto', 'que', 'este', 'árbitro', 'não', 'treina', 'na', 'maia', 'nem', 'tem', 'talhos', 'em', 'guimarães']",-1
2464,"['tem', 'vergonha', 'do', 'pai', 'que', 'dirige', 'um', 'monza', '94', 'mas', 'posta', 'photo', 'no', 'insta', 'fumando', 'droga', 'com', 'o', 'namoradinho', 'fanquero', 'a', 'popular', 'marmita', 'de', 'vagabundo']",-1
2465,"['rt', 'pastormalafaia', 'palhaços', 'a', 'secretaria', 'da', 'justiça', 'e', 'da', 'cidadania', 'de', 'sp', 'multa', 'levy', 'fidelix', 'por', 'discriminação', 'homofobica', 'entra', 'com', 'uma']",-1
2466,"['maathbz', 'nossa', 'cada', 'vez', 'mais', 'bizarro', 'o', 'que', 'a', 'esquerda', 'inventa']",-1
2467,"['rt', 'pastormalafaia', 'um', 'leitor', 'disse', 'a', 'democracia', 'no', 'brasil', 'presupõe', 'q', 'você', 'ñ', 'tem', 'direito', 'a', 'opinião', 'a', 'ñ', 'ser', 'q', 'concorde', 'com', 'a', 'ideologia', 'de']",-1
2468,"['rt', 'pastormalafaia', 'o', 'q', 'levy', 'fidelix', 'disse', 'o', 'aparelho', 'excretor', 'não', 'reproduzonde', 'está', 'a', 'homofobia', 'e', 'a', 'mentira', 'em', 'lugar', 'nenhumcambada', 'de']",3.2-3.3.1
2469,"['aula', 'de', 'biologia', 'em', 'universidade', 'federal', 'e', 'hoje', 'vamos', 'aprender', 'como', 'é', 'gerado', 'um', 'feto', 'dentro', 'da', 'próstata', 'do', 'homem']",-1
2470,"['nós', 'não', 'elegemos', 'mp', 'para', 'sermos', 'legislados', 'por', 'eles', 'absurdo', 'esse', 'processoo', 'prefeito', 'e', 'os', 'vereadores', 'de', 'httpstcotwyagdukec']",-1
2471,"['macumba', 'contra', 'filhos', 'de', 'deusnão', 'peganos', 'somos', 'remidos', 'com', 'o', 'sangue', 'de', 'cristo', 'isso', 'não', 'é', 'perseguição', 'religiosa', 'httpstcosaclu0vvtt']",-1
2472,"['homem', 'branco', 'hétero', 'cisgênero', 'me', 'oprimindo', 'durante', 'protesto', 'pela', 'revogação', 'do', 'estatuto', 'do', 'desarmamento', 'httpstcofweymfdqwb']",-1
2473,"['alexandredemorais', 'é', 'novo', 'ministro', 'do', 'stf', 'somente', '13', 'senadores', 'rejeitaram', 'seu', 'nome', '13', 'pessoalkkk', 'kkkkkkkkk']",-1
2474,"['quando', 'estás', 'num', 'primeiro', 'date', 'com', 'uma', 'miúda', 'e', 'do', 'nada', 'ela', 'diz', 'também', 'já', 'te', 'vês', 'a', 'casar', 'comigo', 'e', 'a', 'ter', 'filhos', 'lind', 'httpstcocmcx1guthp']",-1
2475,"['parabéns', 'luciano', 'azevedo', 'pps', 'prefeito', 'de', 'passo', 'fundo', 'rs', 'resolveu', 'pegar', 'a', 'verba', 'de', 'r', '400', 'mil', 'que', 'httpstcosybmbweeh7']",-1
2476,"['a', 'vergonha', 'do', 'paraná', 'tem', 'foro', 'privilegiado', 'e', 'continua', 'enganado', 'o', 'povo', 'brasileiro', 'senadora171', 'httpstco8hvuiqessj']",-1
2477,"['excelente', 'pergunta', 'cidade', 'abandonada', 'centro', 'completamente', 'dominado', 'por', 'camelôs', 'agentes', 'da', 'cet', 'rio', 'sumiram', 'do', 'tr', 'httpstcoz66lz9csd8']",-1
2478,"['as', 'feministas', 'me', 'odeiam', 'não', 'se', 'preocupem', 'eu', 'odeio', 'elas', 'também']",3
2479,"['alemaotheo', 'tb', 'não', 'entendo', 'concordo', 'com', 'vc']",-1
2480,"['comentou', 'com', 'ata', 'já', 'sei', 'que', 'é', 'feminista', 'muxibenta', 'ahh', 'vão', 'lavar', 'a', 'louça', 'suas', 'mal', 'amadas']",3
2481,"['o', 'colégiodompedroii', 'chegou', 'ao', 'fim', 'do', 'poçovejam', 'o', 'cartaz', 'colocado', 'na', 'unidade', 'do', 'centro', 'no', 'rj', 'httpstcomjiuxgct92']",-1
2482,"['feministas', 'deveriam', 'passar', '18', 'horas', 'por', 'dia', 'lavando', 'louça', 'sem', 'descanso']",3
2483,"['extra', 'donaldtrump', 'revogou', 'a', 'ordem', 'de', 'obama', 'e', 'retirou', 'os', 'banheiros', 'transgêneros', 'das', 'escola', 'parabéns', 'httpstcopdnr2gxxeu']",3.2
2484,"['ajulysantos', 'me', 'senti', 'segura', 'nesse', 'dia', 'httpstcouzcdiotiyc']",-1
2485,"['parabénsque', 'o', 'mundo', 'copie', 'e', 'não', 'permitam', 'está', 'insanidade', 'trumpeuapoio', 'httpstconqf6usij8l']",-1
2486,"['capitalismoop', 'vc', 'tem', 'face']",-1
2487,"['capitalismoop', 'vishii', 'eu', 'tive', 'q', 'entrar', 'pelo', 'google', 'digitar', 'facebook', 'depois', 'de', 'algumas', 'tentativas', 'consegui', 'entrar', 'na', 'minha', 'contaufa']",-1
2488,"['capitalismoop', 'deve', 'ter', 'uma', 'feminista', 'peluda', 'e', 'bem', 'gorda', 'trabalhando', 'no', 'foicebook']",3
2489,"['capitalismoop', 'estou', 'bloqueada', 'na', 'pagina', 'quebrando', 'o', 'tabu', 'só', 'pq', 'comentei', 'numa', 'postagem', 'deles', 'assim', 'página', 'quebrando', 'o', 'toba']",-1
2490,"['capitalismoop', 'aff', 'bando', 'de', 'maconheiros', 'eles', 'não', 'tem', 'o', 'q', 'fazer']",-1
2491,"['capitalismoop', 'eu', 'gritei', 'aqui', 'quando', 'vi', 'hahahahahahaha']",-1
2492,"['capitalismoop', 'olha', 'de', 'perto', 'a', 'foto', 'que', 'ela', 'dá', 'um', 'sorriso']",-1
2493,"['capitalismoop', 'vishi', 'kkkkkk', 'o', 'pior', 'que', 'essa', 'travesti', 'parece', 'homem', 'com', 'muita', 'cara', 'de', 'homem', 'saudades', 'travesti', 'raiz', 'kkkkkk']",-1
2494,"['capitalismoop', 'tatydry', 'eu', 'só', 'quero', 'um', 'fuzil', '762', 'só', 'isso']",-1
2495,"['capitalismoop', 'tem', 'travesti', 'que', 'parece', 'mais', 'com', 'mulher', 'do', 'que', 'as', 'feministas', 'pq', 'as', 'feministas', 'parecem', 'macho', 'mal', 'acabados']",3.3.5
2496,"['capitalismoop', 'saudades', 'de', 'quando', 'homem', 'era', 'homem', 'e', 'mulher', 'era', 'mulher']",3.2
2497,"['é', 'sério', 'que', 'a', 'mariadorosario', 'vai', 'chamar', 'a', 'polícia', 'federal', 'bolsonarosp', 'httpstcob1vo0qchkl']",-1
2498,"['isaacnervoso', 'e', 'a', 'estrelinha', 'q', 'foi', 'substituída', 'por', 'esse', 'coraçãozinho']",-1
2499,"['também', 'em', 'machico', 'na', 'ilha', 'da', 'madeira', 'o', 'pnr', 'está', 'presente', 'nas', 'autárquicas', 'pela', 'primeira', 'vez', 'força', 'httpstcoexi4lnwxqz']",-1
2500,"['rt', 'mvsmotta', 'jandira', 'feghali', 'está', 'passando', 'na', 'sua', 'timeline', 'httpstcojgesokseq2']",-1
2501,"['portalr7', 'mas', 'os', 'criminosos', 'não', 'são', 'vítimas', 'da', 'sociedade']",-1
2502,"['feminismo', 'é', 'só', 'amor', 'sim', 'pode', 'confiar', 'httpstcocypmpgce84']",-1
2503,"['capitalismoop', 'depois', 'dizem', 'que', 'nos', 'incitamos', 'o', 'ódio', 'na', 'população']",-1
2504,"['feministas', 'o', 'mundo', 'é', 'melhor', 'sem', 'vocês']",3
2505,"['vagabundo', 'se', 'não', 'tivessem', 'filmado', 'o', 'que', 'aconteceria', 'aos', 'policiais', 'httpstcogvrktbmxcj', 'via', 'youtube']",-1
2506,"['quando', 'as', 'feministas', 'vem', 'falar', 'comigo', 'eu', 'jogo', 'ração']",3
2507,"['ohfazfavor', 'está', 'assim', 'tanto', 'vento']",-1
2508,"['ohfazfavor', 'deixa', 'lá', 'que', 'não', 'é', 'apenas', 'no', 'algarve']",-1
2509,"['estas', 'poeiras', 'vindas', 'do', 'norte', 'de', 'áfrica', 'entram', 'impunemente', 'em', 'portugal', 'e', 'sujam', 'os', 'carros', 'todos', 'para', 'quando', 'a', 'construção', 'de', 'um', 'muro']",7.1
